CustomerID,Total Revenue,Total Orders,Avg Order Value,Customer Segment,Customer Type
16773,171.59,1,171.59,Low,One-Time
16774,661.52,4,165.38,Low,Repeat
16775,1695.66,11,154.15,Low,Repeat
16776,388.28,1,388.28,Low,One-Time
16777,226.35,2,113.18,Low,Repeat
16778,245.94,2,122.97,Low,Repeat
16779,10629.72,22,483.17,High,Repeat
16780,425.19,2,212.60,Low,Repeat
16781,311.25,1,311.25,Low,One-Time
16782,2279.90,13,175.38,Low,Repeat
16784,107.60,1,107.60,Low,One-Time
16788,597.48,2,298.74,Low,Repeat
16789,80.80,1,80.80,Low,One-Time
16790,1545.62,6,257.60,Low,Repeat
16791,1721.78,7,245.97,Low,Repeat
16792,110.38,2,55.19,Low,Repeat
16793,243.84,1,243.84,Low,One-Time
16794,1222.71,10,122.27,Low,Repeat
16795,414.88,1,414.88,Low,One-Time
16796,305.62,1,305.62,Low,One-Time
16800,1201.49,1,1201.49,Low,One-Time
16801,1619.73,4,404.93,Low,Repeat
16803,332.30,1,332.30,Low,One-Time
16804,536.99,3,179.00,Low,Repeat
16805,460.59,2,230.30,Low,Repeat
16806,801.49,4,200.37,Low,Repeat
16807,1121.59,3,373.86,Low,Repeat
16808,288.42,2,144.21,Low,Repeat
16809,914.69,5,182.94,Low,Repeat
16810,309.54,1,309.54,Low,One-Time
16811,547.07,2,273.54,Low,Repeat
16812,479.35,1,479.35,Low,One-Time
16813,1692.98,10,169.30,Low,Repeat
16814,6509.10,21,309.96,Mid,Repeat
16816,417.06,4,104.27,Low,Repeat
16817,1604.75,9,178.31,Low,Repeat
16818,3349.57,11,304.51,Low,Repeat
16820,497.61,1,497.61,Low,One-Time
16823,358.38,1,358.38,Low,One-Time
16824,460.64,2,230.32,Low,Repeat
16825,775.18,2,387.59,Low,Repeat
16826,341.70,1,341.70,Low,One-Time
16828,128.50,2,64.25,Low,Repeat
16829,197.22,1,197.22,Low,One-Time
16830,325.91,1,325.91,Low,One-Time
16832,199.15,3,66.38,Low,Repeat
16833,1106.53,4,276.63,Low,Repeat
16834,413.46,1,413.46,Low,One-Time
16835,180.85,2,90.43,Low,Repeat
16836,251.87,2,125.94,Low,Repeat
16837,3170.98,11,288.27,Low,Repeat
16838,588.85,2,294.43,Low,Repeat
16839,16594.35,34,488.07,High,Repeat
16841,1869.82,6,311.64,Low,Repeat
16842,1264.19,3,421.40,Low,Repeat
16843,10196.57,16,637.29,High,Repeat
16846,214.32,1,214.32,Low,One-Time
16847,193.44,1,193.44,Low,One-Time
16848,281.42,1,281.42,Low,One-Time
16849,124.57,1,124.57,Low,One-Time
16850,332.41,1,332.41,Low,One-Time
16851,342.45,3,114.15,Low,Repeat
16852,144.91,2,72.46,Low,Repeat
16855,328.40,2,164.20,Low,Repeat
16856,35.40,1,35.40,Low,One-Time
16858,375.69,1,375.69,Low,One-Time
16859,747.81,2,373.91,Low,Repeat
16861,173.76,2,86.88,Low,Repeat
16863,502.80,2,251.40,Low,Repeat
16866,207.74,3,69.25,Low,Repeat
16869,825.42,4,206.36,Low,Repeat
16871,2812.34,6,468.72,Low,Repeat
16872,680.02,3,226.67,Low,Repeat
16873,7123.62,6,1187.27,Mid,Repeat
16875,2095.53,5,419.11,Low,Repeat
16877,853.72,6,142.29,Low,Repeat
16878,13.30,1,13.30,Low,One-Time
16880,1519.08,7,217.01,Low,Repeat
16881,432.00,1,432.00,Low,One-Time
16882,705.12,3,235.04,Low,Repeat
16883,276.73,2,138.37,Low,Repeat
16884,429.84,2,214.92,Low,Repeat
16885,471.51,3,157.17,Low,Repeat
16887,194.88,1,194.88,Low,One-Time
16889,1578.67,3,526.22,Low,Repeat
16891,809.70,5,161.94,Low,Repeat
16892,525.54,5,105.11,Low,Repeat
16893,145.93,1,145.93,Low,One-Time
16895,219.14,1,219.14,Low,One-Time
16897,289.78,2,144.89,Low,Repeat
16898,508.81,3,169.60,Low,Repeat
16899,1281.56,6,213.59,Low,Repeat
16900,887.11,3,295.70,Low,Repeat
16902,1706.88,1,1706.88,Low,One-Time
16903,373.24,1,373.24,Low,One-Time
16904,3754.27,16,234.64,Low,Repeat
16905,3102.43,7,443.20,Low,Repeat
16906,579.77,4,144.94,Low,Repeat
16907,981.65,5,196.33,Low,Repeat
16909,379.14,1,379.14,Low,One-Time
16910,1510.06,8,188.76,Low,Repeat
16912,2575.38,11,234.13,Low,Repeat
16913,113.44,1,113.44,Low,One-Time
16914,208.46,1,208.46,Low,One-Time
16915,621.68,6,103.61,Low,Repeat
16916,576.26,2,288.13,Low,Repeat
16917,391.52,1,391.52,Low,One-Time
16918,1068.82,6,178.14,Low,Repeat
16919,2596.45,11,236.04,Low,Repeat
16921,169.79,1,169.79,Low,One-Time
16923,7247.61,19,381.45,Mid,Repeat
16924,846.75,3,282.25,Low,Repeat
16926,230.25,1,230.25,Low,One-Time
16927,543.05,3,181.02,Low,Repeat
16928,2847.60,17,167.51,Low,Repeat
16929,1295.39,7,185.06,Low,Repeat
16930,380.55,3,126.85,Low,Repeat
16931,4604.22,21,219.25,Low,Repeat
16932,161.94,1,161.94,Low,One-Time
16933,563.23,2,281.62,Low,Repeat
16934,950.93,2,475.47,Low,Repeat
16936,262.68,1,262.68,Low,One-Time
16938,2736.38,4,684.10,Low,Repeat
16940,3049.88,3,1016.63,Low,Repeat
16942,1920.59,9,213.40,Low,Repeat
16943,816.73,3,272.24,Low,Repeat
16945,4345.50,19,228.71,Low,Repeat
16947,406.48,1,406.48,Low,One-Time
16948,435.02,3,145.01,Low,Repeat
16949,1286.27,6,214.38,Low,Repeat
16950,1178.56,3,392.85,Low,Repeat
16951,1277.75,3,425.92,Low,Repeat
16952,167.61,2,83.81,Low,Repeat
16953,20.80,1,20.80,Low,One-Time
16954,2085.08,9,231.68,Low,Repeat
16955,518.67,4,129.67,Low,Repeat
16956,308.74,1,308.74,Low,One-Time
16957,416.64,2,208.32,Low,Repeat
16959,117.35,1,117.35,Low,One-Time
16960,507.05,3,169.02,Low,Repeat
16961,234.17,1,234.17,Low,One-Time
16963,110.55,1,110.55,Low,One-Time
16965,201.19,1,201.19,Low,One-Time
16966,2154.97,7,307.85,Low,Repeat
16967,319.02,1,319.02,Low,One-Time
16968,439.43,2,219.72,Low,Repeat
16969,650.41,3,216.80,Low,Repeat
16971,357.21,1,357.21,Low,One-Time
16976,251.52,1,251.52,Low,One-Time
16978,344.33,1,344.33,Low,One-Time
16979,1852.00,6,308.67,Low,Repeat
16980,1078.96,2,539.48,Low,Repeat
16982,384.06,1,384.06,Low,One-Time
16983,1931.25,7,275.89,Low,Repeat
16984,4481.35,2,2240.68,Low,Repeat
16985,5464.12,10,546.41,Mid,Repeat
16986,1873.20,2,936.60,Low,Repeat
16987,1625.05,7,232.15,Low,Repeat
16988,126.12,1,126.12,Low,One-Time
16989,1133.25,6,188.88,Low,Repeat
16990,179.00,1,179.00,Low,One-Time
16992,1614.31,5,322.86,Low,Repeat
16996,1456.96,6,242.83,Low,Repeat
16997,702.00,3,234.00,Low,Repeat
16998,295.00,4,73.75,Low,Repeat
16999,484.82,2,242.41,Low,Repeat
17001,3989.57,11,362.69,Low,Repeat
17002,1493.73,3,497.91,Low,Repeat
17004,1412.94,2,706.47,Low,Repeat
17006,781.78,4,195.45,Low,Repeat
17007,889.93,6,148.32,Low,Repeat
17010,195.36,1,195.36,Low,One-Time
17011,270.90,1,270.90,Low,One-Time
17014,586.33,3,195.44,Low,Repeat
17015,1842.56,3,614.19,Low,Repeat
17017,8694.26,20,434.71,Mid,Repeat
17018,920.10,2,460.05,Low,Repeat
17019,1272.61,4,318.15,Low,Repeat
17022,71.00,1,71.00,Low,One-Time
17024,95.85,3,31.95,Low,Repeat
17025,357.77,3,119.26,Low,Repeat
17026,154.83,2,77.42,Low,Repeat
17027,890.29,6,148.38,Low,Repeat
17029,716.00,2,358.00,Low,Repeat
17030,146.87,1,146.87,Low,One-Time
17031,380.35,2,190.18,Low,Repeat
17033,1030.14,3,343.38,Low,Repeat
17034,745.52,3,248.51,Low,Repeat
17035,433.53,2,216.77,Low,Repeat
17037,1267.32,1,1267.32,Low,One-Time
17038,112.40,1,112.40,Low,One-Time
17040,449.73,1,449.73,Low,One-Time
17041,1081.57,3,360.52,Low,Repeat
17042,1044.38,5,208.88,Low,Repeat
17043,1735.18,4,433.80,Low,Repeat
17044,948.48,1,948.48,Low,One-Time
17045,339.44,3,113.15,Low,Repeat
17046,642.02,1,642.02,Low,One-Time
17047,1100.90,3,366.97,Low,Repeat
17048,925.35,3,308.45,Low,Repeat
17049,5659.98,9,628.89,Mid,Repeat
17050,3228.84,6,538.14,Low,Repeat
17051,247.14,1,247.14,Low,One-Time
17052,413.75,1,413.75,Low,One-Time
17053,498.48,1,498.48,Low,One-Time
17054,1356.33,5,271.27,Low,Repeat
17058,1179.89,3,393.30,Low,Repeat
17059,3095.04,5,619.01,Low,Repeat
17060,234.24,1,234.24,Low,One-Time
17061,5232.23,11,475.66,Mid,Repeat
17062,538.37,4,134.59,Low,Repeat
17063,1461.14,7,208.73,Low,Repeat
17064,859.35,3,286.45,Low,Repeat
17068,4552.14,21,216.77,Low,Repeat
17069,2709.70,9,301.08,Low,Repeat
17070,312.14,1,312.14,Low,One-Time
17071,2429.03,9,269.89,Low,Repeat
17073,1446.09,4,361.52,Low,Repeat
17075,834.12,4,208.53,Low,Repeat
17076,841.08,3,280.36,Low,Repeat
17078,378.20,2,189.10,Low,Repeat
17079,118.80,1,118.80,Low,One-Time
17080,287.62,2,143.81,Low,Repeat
17081,290.16,2,145.08,Low,Repeat
17082,2003.85,2,1001.93,Low,Repeat
17083,1405.78,3,468.59,Low,Repeat
17084,2949.75,2,1474.88,Low,Repeat
17085,1566.65,5,313.33,Low,Repeat
17086,2050.08,6,341.68,Low,Repeat
17088,1991.01,4,497.75,Low,Repeat
17090,2043.95,7,291.99,Low,Repeat
17091,3827.76,9,425.31,Low,Repeat
17092,1777.78,4,444.45,Low,Repeat
17094,302.00,1,302.00,Low,One-Time
17095,1324.16,3,441.39,Low,Repeat
17096,1022.13,4,255.53,Low,Repeat
17097,954.42,8,119.30,Low,Repeat
17100,971.74,2,485.87,Low,Repeat
17101,1621.73,4,405.43,Low,Repeat
17102,25.50,1,25.50,Low,One-Time
17105,665.78,2,332.89,Low,Repeat
17107,10815.43,6,1802.57,High,Repeat
17109,885.04,6,147.51,Low,Repeat
17110,163.30,1,163.30,Low,One-Time
17111,248.61,1,248.61,Low,One-Time
17114,808.62,8,101.08,Low,Repeat
17115,837.50,3,279.17,Low,Repeat
17117,116.20,1,116.20,Low,One-Time
17118,157.02,1,157.02,Low,One-Time
17119,606.91,2,303.46,Low,Repeat
17120,307.46,1,307.46,Low,One-Time
17122,138.32,1,138.32,Low,One-Time
17123,345.30,1,345.30,Low,One-Time
17124,298.89,1,298.89,Low,One-Time
17125,259.35,1,259.35,Low,One-Time
17126,1004.75,5,200.95,Low,Repeat
17128,157.09,1,157.09,Low,One-Time
17131,2463.17,5,492.63,Low,Repeat
17133,4892.24,7,698.89,Low,Repeat
17134,425.00,2,212.50,Low,Repeat
17135,1139.73,7,162.82,Low,Repeat
17138,380.50,1,380.50,Low,One-Time
17139,10668.47,12,889.04,High,Repeat
17140,465.32,1,465.32,Low,One-Time
17142,579.00,1,579.00,Low,One-Time
17144,984.57,2,492.29,Low,Repeat
17146,749.78,3,249.93,Low,Repeat
17147,1714.59,4,428.65,Low,Repeat
17148,124.88,1,124.88,Low,One-Time
17152,1689.50,3,563.17,Low,Repeat
17153,213.78,1,213.78,Low,One-Time
17154,329.34,1,329.34,Low,One-Time
17155,251.70,2,125.85,Low,Repeat
17157,319.00,2,159.50,Low,Repeat
17158,1266.97,3,422.32,Low,Repeat
17159,1538.88,3,512.96,Low,Repeat
17160,3518.03,6,586.34,Low,Repeat
17162,1715.46,10,171.55,Low,Repeat
17163,293.10,2,146.55,Low,Repeat
17164,2467.35,7,352.48,Low,Repeat
17165,158.68,1,158.68,Low,One-Time
17166,206.34,2,103.17,Low,Repeat
17169,835.78,2,417.89,Low,Repeat
17171,224.91,1,224.91,Low,One-Time
17172,317.76,1,317.76,Low,One-Time
17173,3766.60,8,470.83,Low,Repeat
17174,59.90,1,59.90,Low,One-Time
17175,1443.69,4,360.92,Low,Repeat
17176,306.13,1,306.13,Low,One-Time
17179,711.79,3,237.26,Low,Repeat
17180,796.03,4,199.01,Low,Repeat
17181,239.92,2,119.96,Low,Repeat
17183,3347.31,6,557.89,Low,Repeat
17186,144.00,2,72.00,Low,Repeat
17187,203.95,1,203.95,Low,One-Time
17188,2474.23,7,353.46,Low,Repeat
17189,384.40,2,192.20,Low,Repeat
17190,444.74,2,222.37,Low,Repeat
17191,2095.13,7,299.30,Low,Repeat
17193,1699.30,7,242.76,Low,Repeat
17194,262.62,2,131.31,Low,Repeat
17197,1013.01,1,1013.01,Low,One-Time
17198,692.22,3,230.74,Low,Repeat
17201,342.63,1,342.63,Low,One-Time
17203,3563.85,6,593.98,Low,Repeat
17204,1564.56,4,391.14,Low,Repeat
17205,384.08,1,384.08,Low,One-Time
17206,204.24,1,204.24,Low,One-Time
17211,2317.22,8,289.65,Low,Repeat
17212,226.85,1,226.85,Low,One-Time
17213,2781.23,7,397.32,Low,Repeat
17214,1069.12,6,178.19,Low,Repeat
17217,113.50,1,113.50,Low,One-Time
17218,1960.72,10,196.07,Low,Repeat
17219,114.23,1,114.23,Low,One-Time
17220,3198.25,14,228.45,Low,Repeat
17221,335.13,2,167.57,Low,Repeat
17222,354.15,1,354.15,Low,One-Time
17223,426.79,2,213.40,Low,Repeat
17226,393.49,1,393.49,Low,One-Time
17227,939.32,6,156.55,Low,Repeat
17228,1906.09,8,238.26,Low,Repeat
17229,318.76,2,159.38,Low,Repeat
17230,3638.41,8,454.80,Low,Repeat
17231,3174.32,10,317.43,Low,Repeat
17232,421.52,2,210.76,Low,Repeat
17233,190.88,1,190.88,Low,One-Time
17234,149.89,1,149.89,Low,One-Time
17235,550.06,2,275.03,Low,Repeat
17236,916.13,6,152.69,Low,Repeat
17237,314.69,2,157.35,Low,Repeat
17238,3744.65,17,220.27,Low,Repeat
17239,382.50,1,382.50,Low,One-Time
17242,1135.04,2,567.52,Low,Repeat
17243,8676.85,26,333.73,Mid,Repeat
17244,954.90,1,954.90,Low,One-Time
17245,171.45,1,171.45,Low,One-Time
17247,282.19,1,282.19,Low,One-Time
17248,318.65,1,318.65,Low,One-Time
17250,384.52,2,192.26,Low,Repeat
17251,283.28,1,283.28,Low,One-Time
17252,353.86,2,176.93,Low,Repeat
17253,178.26,1,178.26,Low,One-Time
17254,272.44,2,136.22,Low,Repeat
17255,298.41,2,149.21,Low,Repeat
17256,240.00,2,120.00,Low,Repeat
17259,603.37,2,301.69,Low,Repeat
17262,1253.36,5,250.67,Low,Repeat
17263,63.44,1,63.44,Low,One-Time
17265,562.90,2,281.45,Low,Repeat
17266,310.64,3,103.55,Low,Repeat
17267,317.62,2,158.81,Low,Repeat
17268,763.64,4,190.91,Low,Repeat
17272,2148.63,4,537.16,Low,Repeat
17274,111.98,1,111.98,Low,One-Time
17277,1065.35,2,532.68,Low,Repeat
17278,246.04,1,246.04,Low,One-Time
17279,187.83,1,187.83,Low,One-Time
17282,1703.41,3,567.80,Low,Repeat
17284,1652.58,6,275.43,Low,Repeat
17286,153.92,1,153.92,Low,One-Time
17287,1064.11,7,152.02,Low,Repeat
17288,1419.73,7,202.82,Low,Repeat
17289,944.41,3,314.80,Low,Repeat
17290,525.24,2,262.62,Low,Repeat
17291,550.80,1,550.80,Low,One-Time
17293,1875.11,9,208.35,Low,Repeat
17295,556.95,3,185.65,Low,Repeat
17297,131.78,1,131.78,Low,One-Time
17298,498.42,2,249.21,Low,Repeat
17299,669.11,4,167.28,Low,Repeat
17301,197.63,1,197.63,Low,One-Time
17302,1135.63,5,227.13,Low,Repeat
17303,250.04,1,250.04,Low,One-Time
17306,8631.31,19,454.28,Mid,Repeat
17309,82.75,1,82.75,Low,One-Time
17311,1384.85,2,692.43,Low,Repeat
17312,644.30,3,214.77,Low,Repeat
17313,2328.84,1,2328.84,Low,One-Time
17314,2527.92,8,315.99,Low,Repeat
17315,6292.26,38,165.59,Mid,Repeat
17317,2600.34,3,866.78,Low,Repeat
17320,1200.62,3,400.21,Low,Repeat
17321,700.86,2,350.43,Low,Repeat
17323,921.07,7,131.58,Low,Repeat
17324,990.23,4,247.56,Low,Repeat
17325,96.80,1,96.80,Low,One-Time
17329,523.11,2,261.56,Low,Repeat
17330,363.90,2,181.95,Low,Repeat
17331,175.20,1,175.20,Low,One-Time
17333,494.25,1,494.25,Low,One-Time
17334,307.02,2,153.51,Low,Repeat
17337,2027.87,4,506.97,Low,Repeat
17338,6643.93,8,830.49,Mid,Repeat
17339,243.36,2,121.68,Low,Repeat
17340,12353.29,11,1123.03,High,Repeat
17341,781.36,3,260.45,Low,Repeat
17343,193.64,1,193.64,Low,One-Time
17344,160.57,1,160.57,Low,One-Time
17345,537.74,4,134.44,Low,Repeat
17346,2676.56,15,178.44,Low,Repeat
17347,228.96,1,228.96,Low,One-Time
17348,1159.52,5,231.90,Low,Repeat
17349,110.75,1,110.75,Low,One-Time
17350,1286.07,4,321.52,Low,Repeat
17351,587.15,3,195.72,Low,Repeat
17353,1740.00,2,870.00,Low,Repeat
17354,1393.06,1,1393.06,Low,One-Time
17356,178.22,1,178.22,Low,One-Time
17357,388.14,2,194.07,Low,Repeat
17358,365.85,2,182.93,Low,Repeat
17359,127.86,1,127.86,Low,One-Time
17360,585.79,3,195.26,Low,Repeat
17361,488.20,3,162.73,Low,Repeat
17362,312.23,2,156.12,Low,Repeat
17364,4481.18,11,407.38,Low,Repeat
17365,4801.56,8,600.20,Low,Repeat
17367,168.40,1,168.40,Low,One-Time
17368,1912.67,8,239.08,Low,Repeat
17370,446.18,4,111.55,Low,Repeat
17371,423.89,3,141.30,Low,Repeat
17372,1342.68,8,167.84,Low,Repeat
17373,646.92,4,161.73,Low,Repeat
17374,495.77,2,247.89,Low,Repeat
17375,400.10,3,133.37,Low,Repeat
17376,203.20,2,101.60,Low,Repeat
17377,4100.92,20,205.05,Low,Repeat
17379,404.66,1,404.66,Low,One-Time
17381,20275.61,29,699.16,High,Repeat
17382,65.40,1,65.40,Low,One-Time
17383,199.29,1,199.29,Low,One-Time
17384,336.40,2,168.20,Low,Repeat
17385,261.11,1,261.11,Low,One-Time
17386,2686.42,6,447.74,Low,Repeat
17387,784.11,2,392.06,Low,Repeat
17388,1259.56,4,314.89,Low,Repeat
17389,31833.68,34,936.28,High,Repeat
17391,508.80,2,254.40,Low,Repeat
17392,457.91,2,228.96,Low,Repeat
17394,203.87,1,203.87,Low,One-Time
17396,7330.80,8,916.35,Mid,Repeat
17397,696.41,2,348.21,Low,Repeat
17398,653.38,3,217.79,Low,Repeat
17400,2129.96,5,425.99,Low,Repeat
17402,2633.85,13,202.60,Low,Repeat
17403,281.62,1,281.62,Low,One-Time
17404,31906.82,15,2127.12,High,Repeat
17405,1031.41,3,343.80,Low,Repeat
17406,2200.42,3,733.47,Low,Repeat
17408,32.65,1,32.65,Low,One-Time
17409,771.85,2,385.93,Low,Repeat
17410,1214.72,5,242.94,Low,Repeat
17411,778.94,3,259.65,Low,Repeat
17412,1258.06,7,179.72,Low,Repeat
17414,778.00,2,389.00,Low,Repeat
17415,507.84,1,507.84,Low,One-Time
17416,6893.42,7,984.77,Mid,Repeat
17418,463.46,2,231.73,Low,Repeat
17419,4226.57,12,352.21,Low,Repeat
17420,598.83,3,199.61,Low,Repeat
17422,1979.37,6,329.90,Low,Repeat
17423,698.41,2,349.21,Low,Repeat
17425,759.17,2,379.59,Low,Repeat
17426,5037.26,6,839.54,Mid,Repeat
17427,100.80,1,100.80,Low,One-Time
17428,17256.85,28,616.32,High,Repeat
17429,524.92,3,174.97,Low,Repeat
17430,265.76,2,132.88,Low,Repeat
17431,403.30,1,403.30,Low,One-Time
17432,365.76,2,182.88,Low,Repeat
17433,303.16,1,303.16,Low,One-Time
17434,2373.82,7,339.12,Low,Repeat
17436,216.30,2,108.15,Low,Repeat
17438,388.45,1,388.45,Low,One-Time
17440,186.42,3,62.14,Low,Repeat
17442,2248.56,6,374.76,Low,Repeat
17443,534.24,1,534.24,Low,One-Time
17444,2940.04,3,980.01,Low,Repeat
17446,120.90,2,60.45,Low,Repeat
17447,541.53,2,270.77,Low,Repeat
17449,2520.86,7,360.12,Low,Repeat
17450,194550.79,46,4229.37,High,Repeat
17451,1721.40,7,245.91,Low,Repeat
17453,486.72,2,243.36,Low,Repeat
17454,517.53,4,129.38,Low,Repeat
17455,131.70,1,131.70,Low,One-Time
17456,249.86,1,249.86,Low,One-Time
17457,1737.70,5,347.54,Low,Repeat
17458,316.50,1,316.50,Low,One-Time
17459,657.30,2,328.65,Low,Repeat
17460,622.43,6,103.74,Low,Repeat
17461,757.46,3,252.49,Low,Repeat
17462,675.69,2,337.85,Low,Repeat
17463,1896.41,5,379.28,Low,Repeat
17464,289.96,1,289.96,Low,One-Time
17466,763.28,2,381.64,Low,Repeat
17468,137.00,2,68.50,Low,Repeat
17469,1870.97,5,374.19,Low,Repeat
17470,1125.07,5,225.01,Low,Repeat
17472,710.29,3,236.76,Low,Repeat
17475,194.37,1,194.37,Low,One-Time
17480,511.82,1,511.82,Low,One-Time
17481,1255.59,4,313.90,Low,Repeat
17483,414.04,3,138.01,Low,Repeat
17486,396.87,1,396.87,Low,One-Time
17489,376.64,2,188.32,Low,Repeat
17490,2092.32,7,298.90,Low,Repeat
17491,3558.87,10,355.89,Low,Repeat
17492,374.57,1,374.57,Low,One-Time
17495,497.56,2,248.78,Low,Repeat
17496,271.05,1,271.05,Low,One-Time
17498,272.22,1,272.22,Low,One-Time
17499,622.88,1,622.88,Low,One-Time
17500,1138.00,3,379.33,Low,Repeat
17501,288.60,2,144.30,Low,Repeat
17502,689.10,4,172.28,Low,Repeat
17503,558.96,2,279.48,Low,Repeat
17504,2997.03,9,333.00,Low,Repeat
17505,1145.84,2,572.92,Low,Repeat
17506,302.20,1,302.20,Low,One-Time
17507,605.58,2,302.79,Low,Repeat
17508,387.31,1,387.31,Low,One-Time
17509,6115.14,8,764.39,Mid,Repeat
17510,308.48,1,308.48,Low,One-Time
17511,91062.38,31,2937.50,High,Repeat
17512,2924.99,10,292.50,Low,Repeat
17513,513.20,1,513.20,Low,One-Time
17514,208.65,1,208.65,Low,One-Time
17515,639.02,4,159.76,Low,Repeat
17516,768.08,5,153.62,Low,Repeat
17517,153.94,1,153.94,Low,One-Time
17519,1844.02,6,307.34,Low,Repeat
17520,546.81,1,546.81,Low,One-Time
17521,723.21,3,241.07,Low,Repeat
17522,1070.71,5,214.14,Low,Repeat
17523,652.74,4,163.19,Low,Repeat
17524,145.00,1,145.00,Low,One-Time
17525,422.70,1,422.70,Low,One-Time
17526,1195.90,4,298.98,Low,Repeat
17527,939.37,4,234.84,Low,Repeat
17528,3628.50,8,453.56,Low,Repeat
17530,2385.00,10,238.50,Low,Repeat
17531,296.70,1,296.70,Low,One-Time
17534,223.36,1,223.36,Low,One-Time
17535,164.40,1,164.40,Low,One-Time
17536,76.50,1,76.50,Low,One-Time
17537,897.62,2,448.81,Low,Repeat
17538,98.42,1,98.42,Low,One-Time
17540,578.90,2,289.45,Low,Repeat
17542,170.75,1,170.75,Low,One-Time
17545,645.96,3,215.32,Low,Repeat
17548,103.30,1,103.30,Low,One-Time
17549,148.86,2,74.43,Low,Repeat
17550,267.16,3,89.05,Low,Repeat
17551,306.84,1,306.84,Low,One-Time
17552,930.41,4,232.60,Low,Repeat
17553,1487.60,1,1487.60,Low,One-Time
17554,1952.45,5,390.49,Low,Repeat
17555,483.26,2,241.63,Low,Repeat
17556,157.90,1,157.90,Low,One-Time
17557,541.46,3,180.49,Low,Repeat
17560,854.95,5,170.99,Low,Repeat
17561,167.62,1,167.62,Low,One-Time
17562,1122.38,7,160.34,Low,Repeat
17564,454.01,3,151.34,Low,Repeat
17566,901.21,2,450.61,Low,Repeat
17567,4331.48,8,541.44,Low,Repeat
17569,344.14,1,344.14,Low,One-Time
17571,1498.51,4,374.63,Low,Repeat
17572,226.75,4,56.69,Low,Repeat
17573,380.60,3,126.87,Low,Repeat
17574,185.65,1,185.65,Low,One-Time
17576,3622.68,19,190.67,Low,Repeat
17578,143.46,1,143.46,Low,One-Time
17579,448.90,3,149.63,Low,Repeat
17580,215.72,3,71.91,Low,Repeat
17581,11045.04,25,441.80,High,Repeat
17582,175.27,1,175.27,Low,One-Time
17584,1242.30,2,621.15,Low,Repeat
17585,1133.07,4,283.27,Low,Repeat
17588,1240.20,3,413.40,Low,Repeat
17589,2404.17,4,601.04,Low,Repeat
17590,1479.22,3,493.07,Low,Repeat
17591,2225.97,7,318.00,Low,Repeat
17593,3927.34,5,785.47,Low,Repeat
17594,993.18,2,496.59,Low,Repeat
17595,388.79,2,194.40,Low,Repeat
17596,2827.93,7,403.99,Low,Repeat
17597,2044.37,1,2044.37,Low,One-Time
17600,161.67,1,161.67,Low,One-Time
17601,116.01,1,116.01,Low,One-Time
17602,5102.97,6,850.50,Mid,Repeat
17603,394.72,1,394.72,Low,One-Time
17604,309.36,2,154.68,Low,Repeat
17608,193.42,2,96.71,Low,Repeat
17609,1112.22,5,222.44,Low,Repeat
17611,3984.22,15,265.61,Low,Repeat
17612,2048.45,6,341.41,Low,Repeat
17613,4559.15,14,325.65,Low,Repeat
17614,390.07,1,390.07,Low,One-Time
17615,329.60,3,109.87,Low,Repeat
17616,571.20,3,190.40,Low,Repeat
17618,971.58,3,323.86,Low,Repeat
17619,218.52,1,218.52,Low,One-Time
17620,81.44,1,81.44,Low,One-Time
17621,1379.90,3,459.97,Low,Repeat
17623,527.05,1,527.05,Low,One-Time
17624,843.48,2,421.74,Low,Repeat
17625,2047.00,4,511.75,Low,Repeat
17628,75.75,1,75.75,Low,One-Time
17629,1814.12,8,226.77,Low,Repeat
17630,503.60,2,251.80,Low,Repeat
17631,528.33,3,176.11,Low,Repeat
17633,1324.84,4,331.21,Low,Repeat
17634,2361.97,9,262.44,Low,Repeat
17636,285.56,1,285.56,Low,One-Time
17637,547.06,2,273.53,Low,Repeat
17639,108.50,1,108.50,Low,One-Time
17640,621.66,1,621.66,Low,One-Time
17642,712.29,2,356.15,Low,Repeat
17643,101.55,1,101.55,Low,One-Time
17644,2895.64,11,263.24,Low,Repeat
17646,1008.39,3,336.13,Low,Repeat
17647,133.06,1,133.06,Low,One-Time
17648,1797.50,4,449.38,Low,Repeat
17649,868.49,1,868.49,Low,One-Time
17650,166.08,1,166.08,Low,One-Time
17651,3945.00,10,394.50,Low,Repeat
17652,4867.72,12,405.64,Low,Repeat
17653,1207.56,4,301.89,Low,Repeat
17654,117.55,1,117.55,Low,One-Time
17655,2638.94,7,376.99,Low,Repeat
17656,1674.69,5,334.94,Low,Repeat
17658,595.42,2,297.71,Low,Repeat
17659,2999.46,12,249.96,Low,Repeat
17660,196.00,1,196.00,Low,One-Time
17663,1802.91,7,257.56,Low,Repeat
17664,604.64,2,302.32,Low,Repeat
17666,728.16,2,364.08,Low,Repeat
17667,2055.51,5,411.10,Low,Repeat
17668,347.75,2,173.88,Low,Repeat
17669,3406.72,7,486.67,Low,Repeat
17670,205.70,1,205.70,Low,One-Time
17671,1572.71,4,393.18,Low,Repeat
17672,3178.17,2,1589.09,Low,Repeat
17673,1629.12,6,271.52,Low,Repeat
17674,551.04,2,275.52,Low,Repeat
17675,20374.28,31,657.23,High,Repeat
17676,1387.68,6,231.28,Low,Repeat
17677,16363.23,30,545.44,High,Repeat
17678,298.11,1,298.11,Low,One-Time
17679,1992.11,2,996.06,Low,Repeat
